76.00000000000001,104.16666666666666,0.9391954683742472,0.8584017435320196,0.064,0.03,20.454545454545453,5.6,0.008
90.24000000000001,90.71117561683599,0.9419877892392282,0.8791872826699908,0.0,0.022,19.083333333333332,5.284,0.002
92.16,89.1583452211127,0.9444246219830671,0.9192752608716604,0.0,0.024,23.0,5.684,0.0
80.48000000000002,99.52229299363056,0.9240546769723121,0.8969897252230035,0.008,0.04,17.074074074074073,5.592,0.002
82.64,97.42790335151987,0.9486312123497159,0.9088485673443476,0.004,0.032,21.636363636363637,6.002,0.008
79.75999999999999,100.24057738572576,0.9496205198533186,0.879501805475717,0.032,0.028,25.11111111111111,5.772,0.0
102.64,81.53946510110893,0.9369120427356962,0.9193121453748633,0.066,0.014,14.4375,5.898,0.016
154.48000000000002,57.31315910132966,0.9577264392581665,0.9288893032040502,0.0,0.014,15.566666666666666,5.67,0.034
118.92873745286754,71.5944530046225,0.940983065156993,0.922383787507435,0.0,0.006237006237006237,11.81081081081081,6.032,0.014553014553014554
80.08,99.92006394884093,0.9512198505025494,0.8817899665617464,0.032,0.028,25.38888888888889,5.696,0.0
131.36,66.0676532769556,0.9485473643923054,0.9120406353614828,0.066,0.02,13.787878787878787,4.812,0.0
192.4,47.08097928436911,0.9449849462524358,0.9201326876326356,0.0,0.044,14.15625,4.282,0.0
184.72000000000003,48.84720593982024,0.9238273198272584,0.9286192947692611,0.0,0.02,18.25,4.246,0.004
126.4,68.30601092896175,0.9048813503612714,0.9052790061686861,0.002,0.04,23.45,4.57,0.0
179.11999999999998,50.220972278023304,0.8914125322736834,0.9086228604114983,0.002,0.022,15.033333333333333,4.266,0.0
211.68,43.16298342541436,0.9293453192232738,0.9314952754045893,0.002,0.024,14.933333333333334,4.302,0.0
263.6,35.26093088857546,0.9457811515161744,0.9458840404749752,0.004,0.04,17.23076923076923,4.38,0.0
180.4,49.900199600798395,0.9585928166643508,0.9504443505853855,0.004,0.018,17.846153846153847,4.27,0.0
224.16000000000005,40.956749672346,0.9472510724631196,0.9469371087794228,0.0,0.024,19.791666666666668,4.46,0.004
79.6,100.40160642570281,0.9490749644453176,0.8817036762346324,0.032,0.028,25.166666666666668,5.758,0.0
140.39999999999998,62.344139650872826,0.936195586615552,0.9070825636194649,0.066,0.01,16.464285714285715,4.704,0.0
116.8,73.09941520467837,0.949526186420794,0.9397443236879754,0.002,0.03,16.40740740740741,4.742,0.006
167.67999999999998,53.28218243819267,0.8950263753185009,0.9273016383530335,0.0,0.02,27.0,4.482,0.0
178.32,50.423557886244446,0.9036529370613374,0.9303370350027,0.0,0.012,25.75,4.502,0.0
180.08000000000004,49.98000799680128,0.9165956398074617,0.9264934412117132,0.0,0.002,18.84,4.556,0.0
115.52,73.78984651711924,0.9352603891490843,0.9387108586799077,0.0,0.032,13.411764705882353,4.806,0.0
166.72,53.55612682090831,0.9304364367940331,0.9447559328084186,0.0,0.016,17.53846153846154,4.574,0.0
217.28000000000003,42.14430209035737,0.9252034351888655,0.9241697711494098,0.0,0.0,19.347826086956523,4.47,0.0
130.96,66.24271330153682,0.9431788738003792,0.9330175669120436,0.0,0.02,17.615384615384617,4.524,0.0
22.560000000000002,234.96240601503757,0.9060658247914937,0.9230748437298527,0.0,0.021505376344086023,9.647058823529411,1.87,0.0
79.75999999999999,100.24057738572576,0.9500548767519192,0.8828933896317885,0.032,0.028,25.166666666666668,5.75,0.0
148.16,59.46717411988582,0.935538339617064,0.8883175458467419,0.066,0.01,16.821428571428573,4.74,0.0
139.12000000000003,62.84565108094519,0.9440848958561886,0.9420384513405902,0.0,0.01,20.523809523809526,4.526,0.006
174.39999999999998,51.440329218106996,0.958459369714474,0.9506501989550789,0.004,0.036,21.0,4.408,0.0
186.72,48.37461300309597,0.9551953334280227,0.9394236332869382,0.004,0.042,25.444444444444443,4.468,0.0
178.96,50.261359067149165,0.9654593805808238,0.9577020502168099,0.0,0.018,16.03448275862069,4.496,0.0
68.96000000000001,112.41007194244602,0.9473473457388433,0.892317144146314,0.244,0.042,19.75,5.948,0.01
147.51999999999998,59.69436485195798,0.962133137918415,0.9034854723227017,0.01,0.026,14.741935483870968,5.172,0.008
67.52,114.25959780621574,0.9313185450574584,0.928623699081259,0.006,0.018,5.756756756756757,5.374,0.114
49.040000000000006,144.8435689455388,0.891982692792335,0.9076296237794252,0.0,0.012,5.36,5.832,0.118
84.96,95.27439024390243,0.9462591793610665,0.9297111702313772,0.0,0.004,5.6,5.68,0.118
88.24000000000001,92.38728750923873,0.9436930445724709,0.9178895310068597,0.0,0.01,14.633333333333333,5.672,0.002
66.56,115.5268022181146,0.9449328737510525,0.8889338023299419,0.244,0.04,21.666666666666668,5.894,0.006
112.16,75.66585956416465,0.9564616342141553,0.9367345534882651,0.0,0.02,17.22222222222222,5.324,0.008
119.43999999999998,71.71543316121631,0.9530012455613112,0.9408490491524253,0.0,0.02,11.973684210526315,5.424,0.038
96.8,85.6164383561644,0.950077064644477,0.9234939820609298,0.0,0.016,15.1,5.438,0.014
116.08,73.4861845972957,0.8846881373183043,0.9207272569908701,0.0,0.04007633587786259,26.57894736842105,6.234,0.011450381679389313
146.60000000000002,60.024009603841534,0.9634547741292808,0.8816259446267619,0.002,0.0734632683658171,14.833333333333334,7.66,0.014992503748125937
